Generated by pymatgen.io.lammps.data.LammpsData

192  atoms

  4  atom types

0.000000 13.489099  xlo xhi
0.000000 13.489099  ylo yhi
0.000000 12.944520  zlo zhi

Masses

1    6.94100
2  138.90547
3  140.11600
4   15.99940

Atoms

114  4  5.430143  7.574326  7.682618
115  4  7.574326  1.314407  4.446488
116  4  5.914772  1.314407 10.918748
117  4 12.174692  5.914772  2.025772
118  4  1.314407  5.914772  8.498031
119  4  5.914772  5.430143  5.261901
120  4  0.829777 12.174692  5.261901
121  4  8.058956  5.914772  7.682618
122  4 12.174692 12.659322  7.682618
123  4  0.829777  5.430143  4.446488
124  4  5.914772 12.174692  4.446488
125  4 12.174692  7.574326  8.498031
126  4  8.058956  0.829777  8.498031
127  4 12.659322  1.314407  5.261901
128  4  7.574326  8.058956  5.261901
129  4 10.480634  8.853236  2.382821
130  4  9.753014  2.108687  2.382821
131  4  8.853236  3.736084  5.618951
132  4  4.635863  3.736084 12.091211
133  4  9.753014  4.635863  0.853309
134  4  3.736084  4.635863  7.325569
135  4 11.380412  9.753014 10.561699
136  4  8.853236  3.008465 10.561699
137  4 10.480634  4.635863  8.855081
138  4  9.753014 11.380412  8.855081
139  4  2.108687  3.008465  5.618951
140  4  4.635863  9.753014  5.618951
141  4  9.753014  8.853236  7.325569
142  4 10.480634  2.108687  7.325569
143  4 11.380412  3.736084  4.089439
144  4  8.853236 10.480634  4.089439
145  4  4.159371 12.994876 12.525169
146  4  2.585178  6.250326 12.525169
147  4 12.994876 10.903921  2.816780
148  4  0.494223 10.903921  9.289039
149  4  9.329728  7.238773 10.127740
150  4  4.159371  7.238773  3.655480
151  4  0.494223  9.329728  6.891610
152  4 12.994876  9.329728  0.419350
153  4  4.159371  0.494223  6.052910
154  4  2.585178  7.238773  6.052910
155  4  6.250326  9.329728  2.816780
156  4  7.238773  9.329728  9.289039
157  4  2.585178 12.994876 10.127740
158  4 10.903921 12.994876  3.655480
159  4  7.238773 10.903921  6.891610
160  4  6.250326 10.903921  0.419350
161  4  8.058956  7.574326  1.210358
162  4 12.174692  0.829777  1.210358
163  4  0.829777  8.058956 10.918748
164  4 12.659322  8.058956  4.446488
165  4  5.430143 12.659322  8.498031
166  4  8.058956 12.659322  2.025772
167  4 12.659322 12.174692 11.734161
168  4  7.574326  5.430143 11.734161
169  4  1.314407 12.659322  1.210358
170  4  5.430143  5.914772  1.210358
171  4  7.574326 12.174692 10.918748
172  4 12.659322  5.430143 10.918748
173  4  5.430143  0.829777  2.025772
174  4  1.314407  7.574326  2.025772
175  4  5.914772  8.058956 11.734161
176  4  0.829777  1.314407 11.734161
177  4  3.736084  2.108687  8.855081
178  4  3.008465  8.853236  8.855081
179  4  2.108687 10.480634 12.091211
180  4 11.380412 10.480634  5.618951
181  4  3.008465 11.380412  7.325569
182  4 10.480634 11.380412  0.853309
183  4  4.635863  3.008465  4.089439
184  4  2.108687  9.753014  4.089439
185  4  3.736084 11.380412  2.382821
186  4  3.008465  4.635863  2.382821
187  4  8.853236  9.753014 12.091211
188  4 11.380412  3.008465 12.091211
189  4  3.008465  2.108687  0.853309
190  4  3.736084  8.853236  0.853309
191  4  4.635863 10.480634 10.561699
192  4  2.108687  3.736084 10.561699

